C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\center_2019_08_21_21_46_18_926.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\left_2019_08_21_21_46_18_926.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\right_2019_08_21_21_46_18_926.jpg,0,1,0,30.19032
C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\center_2019_08_21_21_46_18_995.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\left_2019_08_21_21_46_18_995.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\right_2019_08_21_21_46_18_995.jpg,0,1,0,30.19054
C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\center_2019_08_21_21_46_19_064.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\left_2019_08_21_21_46_19_064.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\right_2019_08_21_21_46_19_064.jpg,0,1,0,30.19061
C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\center_2019_08_21_21_46_19_133.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\left_2019_08_21_21_46_19_133.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\right_2019_08_21_21_46_19_133.jpg,0,1,0,30.19029
C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\center_2019_08_21_21_46_19_202.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\left_2019_08_21_21_46_19_202.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\right_2019_08_21_21_46_19_202.jpg,-0.05,1,0,30.18967
C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\center_2019_08_21_21_46_19_274.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\left_2019_08_21_21_46_19_274.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\right_2019_08_21_21_46_19_274.jpg,-0.25,1,0,30.17481
C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\center_2019_08_21_21_46_19_342.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\left_2019_08_21_21_46_19_342.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\right_2019_08_21_21_46_19_342.jpg,-0.4,1,0,30.15749
C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\center_2019_08_21_21_46_19_410.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\left_2019_08_21_21_46_19_410.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\right_2019_08_21_21_46_19_410.jpg,0,1,0,30.18911
C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\center_2019_08_21_21_46_19_479.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\left_2019_08_21_21_46_19_479.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\right_2019_08_21_21_46_19_479.jpg,0,1,0,30.18935
C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\center_2019_08_21_21_46_19_551.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\left_2019_08_21_21_46_19_551.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\right_2019_08_21_21_46_19_551.jpg,0,1,0,30.18995
C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\center_2019_08_21_21_46_19_618.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\left_2019_08_21_21_46_19_618.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\right_2019_08_21_21_46_19_618.jpg,0,1,0,30.19055
C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\center_2019_08_21_21_46_19_690.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\left_2019_08_21_21_46_19_690.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\right_2019_08_21_21_46_19_690.jpg,0,1,0,30.18979
C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\center_2019_08_21_21_46_19_760.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\left_2019_08_21_21_46_19_760.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\right_2019_08_21_21_46_19_760.jpg,0,1,0,30.18993
C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\center_2019_08_21_21_46_19_830.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\left_2019_08_21_21_46_19_830.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\right_2019_08_21_21_46_19_830.jpg,0,1,0,30.18914
C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\center_2019_08_21_21_46_19_901.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\left_2019_08_21_21_46_19_901.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\right_2019_08_21_21_46_19_901.jpg,0,1,0,30.19048
C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\center_2019_08_21_21_46_19_972.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\left_2019_08_21_21_46_19_972.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\right_2019_08_21_21_46_19_972.jpg,0,1,0,30.19033
C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\center_2019_08_21_21_46_20_040.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\left_2019_08_21_21_46_20_040.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\right_2019_08_21_21_46_20_040.jpg,0,1,0,30.18979
C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\center_2019_08_21_21_46_20_107.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\left_2019_08_21_21_46_20_107.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\right_2019_08_21_21_46_20_107.jpg,0,1,0,30.19111
C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\center_2019_08_21_21_46_20_178.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\left_2019_08_21_21_46_20_178.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\right_2019_08_21_21_46_20_178.jpg,-0.15,1,0,30.1842
C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\center_2019_08_21_21_46_20_245.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\left_2019_08_21_21_46_20_245.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\right_2019_08_21_21_46_20_245.jpg,-0.3,1,0,30.16884
C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\center_2019_08_21_21_46_20_317.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\left_2019_08_21_21_46_20_317.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\right_2019_08_21_21_46_20_317.jpg,-0.5000001,1,0,30.14466
C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\center_2019_08_21_21_46_20_387.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\left_2019_08_21_21_46_20_387.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\right_2019_08_21_21_46_20_387.jpg,0,1,0,30.18546
C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\center_2019_08_21_21_46_20_459.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\left_2019_08_21_21_46_20_459.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\right_2019_08_21_21_46_20_459.jpg,0,1,0,30.18923
C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\center_2019_08_21_21_46_20_527.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\left_2019_08_21_21_46_20_527.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\right_2019_08_21_21_46_20_527.jpg,0,1,0,30.18985
C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\center_2019_08_21_21_46_20_595.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\left_2019_08_21_21_46_20_595.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\right_2019_08_21_21_46_20_595.jpg,0,1,0,30.19002
C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\center_2019_08_21_21_46_20_665.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\left_2019_08_21_21_46_20_665.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\right_2019_08_21_21_46_20_665.jpg,0,1,0,30.19
C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\center_2019_08_21_21_46_20_737.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\left_2019_08_21_21_46_20_737.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\right_2019_08_21_21_46_20_737.jpg,0,1,0,30.19106
C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\center_2019_08_21_21_46_20_810.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\left_2019_08_21_21_46_20_810.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\right_2019_08_21_21_46_20_810.jpg,0,1,0,30.19039
C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\center_2019_08_21_21_46_20_881.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\left_2019_08_21_21_46_20_881.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\right_2019_08_21_21_46_20_881.jpg,0,1,0,30.19028
C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\center_2019_08_21_21_46_20_953.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\left_2019_08_21_21_46_20_953.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\right_2019_08_21_21_46_20_953.jpg,0,1,0,30.1912
C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\center_2019_08_21_21_46_21_026.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\left_2019_08_21_21_46_21_026.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\right_2019_08_21_21_46_21_026.jpg,0,1,0,30.19062
C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\center_2019_08_21_21_46_21_096.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\left_2019_08_21_21_46_21_096.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\right_2019_08_21_21_46_21_096.jpg,0,1,0,30.19046
C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\center_2019_08_21_21_46_21_168.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\left_2019_08_21_21_46_21_168.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\right_2019_08_21_21_46_21_168.jpg,0,1,0,30.19044
C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\center_2019_08_21_21_46_21_235.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\left_2019_08_21_21_46_21_235.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\right_2019_08_21_21_46_21_235.jpg,0,1,0,30.19046
C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\center_2019_08_21_21_46_21_302.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\left_2019_08_21_21_46_21_302.jpg,C:\21\self_drive_car\main\Lesson_18_Project_4_Behavioral_cloning\GitHub\Behavioral-Cloning\CarND-Behavioral-Cloning-P3\Data\IMG\right_2019_08_21_21_46_21_302.jpg,0,1,0,30.19044
